Sample_ID,Identification,Freezer,Rack,Box,Position,Source,Source_number,Organ/tissue,Site/Population,Lat,Long,Curator,Year,Wild or Lab,Duplicate,Description
ME(Lp)_P.63,,Z-SCI,6,29,1,Lamium purporeum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/29/08,W,,
ME(Lp)_P.64,,Z-SCI,6,29,2,Lamium purporeum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/29/08,W,,
ME(Lp)_P.65,,Z-SCI,6,29,3,Lamium purporeum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/29/08,W,,
ME(Lp)_P.66,,Z-SCI,6,29,4,Lamium purporeum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/29/08,W,,
ME(Lp)_P.67,,Z-SCI,6,29,5,Lamium purporeum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/29/08,W,,
ME(Lp)_P.68,,Z-SCI,6,29,6,Lamium purporeum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/29/08,W,,
ME(Lp)_P.69,Pseudomonas syringae,Z-SCI,6,29,7,Lamium purporeum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/29/08,W,Duplicate Box 58?,
ME(Lp)_P.70,,Z-SCI,6,29,8,Lamium purporeum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/29/08,W,,
ME3A1,,Z-SCI,6,29,9,,,,,,,Hitoshi Araki,8/18/0200,W,,
ME3A2,,Z-SCI,6,29,10,,,,,,,Hitoshi Araki,8/18/0200,W,,
,empty,Z-SCI,6,29,11,,,,,,,,,,,
,empty,Z-SCI,6,29,12,,,,,,,,,,,
,empty,Z-SCI,6,29,13,,,,,,,,,,,
,empty,Z-SCI,6,29,14,,,,,,,,,,,
MEB002,Bacillus cereus,Z-SCI,6,29,15,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49 + 55?,
MEB004,Chryseobacterium sp.,Z-SCI,6,29,16,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49 + 55?,
MEB006,Pseudoclavibacter helvolus,Z-SCI,6,29,17,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 55?,
MEB007,Bacillus cereus,Z-SCI,6,29,18,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49 + 55?,
MEB009,Arthobacter sp.,Z-SCI,6,29,19,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49 + 55?,
MEB010,Xanthomonas campestris,Z-SCI,6,29,20,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+54?,
MEB011,Curtobacterium flaccumfaciens,Z-SCI,6,29,21,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49 + 55?,
MEB012,Agrobacterium tumefaciens,Z-SCI,6,29,22,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,,
,empty,Z-SCI,6,29,23,,,,,,,,,,,
MEB019,Curtobacterium flaccumfaciens,Z-SCI,6,29,24,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB020,Bacillus mycoides,Z-SCI,6,29,25,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB022,Arthobacter sp.,Z-SCI,6,29,26,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,,
MEB024,Frigobacterium sp 301,Z-SCI,6,29,27,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,,
,empty,Z-SCI,6,29,28,,,,,,,,,,,
MEB030,Curtobacterium flaccumfaciens,Z-SCI,6,29,29,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB032,Rhodococcus erythropolis,Z-SCI,6,29,30,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB033,Curtobacterium flaccumfaciens,Z-SCI,6,29,31,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB037,Flavobacterium sp TB4-10,Z-SCI,6,29,32,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49?,
,empty,Z-SCI,6,29,33,,,,,,,,,,,
MEB041,Nocardia corynebacteriodes,Z-SCI,6,29,34,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB042,Bacillus mycoides,Z-SCI,6,29,35,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB043,Bacillus mycoides,Z-SCI,6,29,36,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB044,Bacillus mycoides,Z-SCI,6,29,37,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB047,Microbacterium oxydans,Z-SCI,6,29,38,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49?,
MEB053,Pseudomonas syringae,Z-SCI,6,29,39,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB054,Flavobacterium sp TB4-10,Z-SCI,6,29,40,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB055,Nocardia corynebacteriodes,Z-SCI,6,29,41,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB056,Flavobacterium sp TB4-10,Z-SCI,6,29,42,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB057,Frigobacterium sp 301,Z-SCI,6,29,43,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB058,Pseudomonas viridiflava,Z-SCI,6,29,44,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB061,Flavobacterium columnare,Z-SCI,6,29,45,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB062,Streptomyces chartreusis,Z-SCI,6,29,46,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49?,
MEB064,Nocardia corynebacteriodes,Z-SCI,6,29,47,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB065,Flavobacterium columnare,Z-SCI,6,29,48,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 55?,
MEB065,Nocardia corynebacteriodes,Z-SCI,6,29,49,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49?,
MEB073,Xanthomonas campestris,Z-SCI,6,29,50,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+54?,
MEB074,Pseudomonas viridiflava,Z-SCI,6,29,51,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB075,Pseudomonas viridiflava,Z-SCI,6,29,52,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB078,Bacillus cereus,Z-SCI,6,29,53,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB079,Xanthomonas campestris,Z-SCI,6,29,54,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+54?,
MEB081,Pseudomonas syringae,Z-SCI,6,29,55,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB083,Bacillus cereus / thuringiensis,Z-SCI,6,29,56,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB086,Pseudomonas syringae,Z-SCI,6,29,57,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB087,Pseudomonas viridiflava,Z-SCI,6,29,58,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 51?,
MEB088,Pseudomonas viridiflava,Z-SCI,6,29,59,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB100,Bacillus megaterium,Z-SCI,6,29,60,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49?,
MEB102,Pseudomonas viridiflava,Z-SCI,6,29,61,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB103,Pseudomonas viridiflava,Z-SCI,6,29,62,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB106,Pseudomonas sp.,Z-SCI,6,29,63,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB107,Pseudomonas viridiflava,Z-SCI,6,29,64,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB108,Agrobacterium tumefaciens,Z-SCI,6,29,65,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB111,Promicromonospora sukumoe,Z-SCI,6,29,66,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB112,Pseudomonas viridiflava,Z-SCI,6,29,67,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
,empty,Z-SCI,6,29,68,,,,,,,,,,,
MEB115,Nocardia corynebacteriodes,Z-SCI,6,29,69,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB116,Flavobacterium sp TB4-10,Z-SCI,6,29,70,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,,
MEB117,Pseudoclavibacter helvolus,Z-SCI,6,29,71,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
,empty,Z-SCI,6,29,72,,,,,,,,,,,
,empty,Z-SCI,6,29,73,,,,,,,,,,,
MEB120,Curtobacterium flaccumfaciens,Z-SCI,6,29,74,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB123,Frigobacterium sp 301,Z-SCI,6,29,75,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB124,Bacillus cereus,Z-SCI,6,29,76,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB126,Curtobacterium flaccumfaciens,Z-SCI,6,29,77,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB127,Curtobacterium flaccumfaciens,Z-SCI,6,29,78,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB128,Bacillus sphaericus,Z-SCI,6,29,79,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB129,Bacillus megaterium,Z-SCI,6,29,80,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB130,Pseudoclavibacter helvolus,Z-SCI,6,29,81,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB131,Pseudoclavibacter helvolus,Z-SCI,6,29,82,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB133,Pseudomonas syringae,Z-SCI,6,29,83,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB134,Pseudomonas viridiflava,Z-SCI,6,29,84,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
,empty,Z-SCI,6,29,85,,,,,,,,,,,
MEB138,Bacillus cereus,Z-SCI,6,29,86,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,,
MEB140,Bacillus cereus,Z-SCI,6,29,87,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB141,Flavobacterium sp TB4-10,Z-SCI,6,29,88,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
,empty,Z-SCI,6,29,89,,,,,,,,,,,
MEB145,Pseudomonas viridiflava,Z-SCI,6,29,90,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEB147,Bacillus megaterium,Z-SCI,6,29,91,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 49+55?,
MEJ039,Pseudomonas viridiflava,Z-SCI,6,29,92,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
MEJ043,Pseudomonas syringae,Z-SCI,6,29,93,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
MEJ058,Bacillus cereus,Z-SCI,6,29,94,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47?,
MEJ068,Bacillus cereus,Z-SCI,6,29,95,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47?,
MEJ069,Agrobacterium tumefaciens,Z-SCI,6,29,96,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47?,
MEJ070,Pseudomonas syringae,Z-SCI,6,29,97,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
MEJ071,Pseudomonas syringae,Z-SCI,6,29,98,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
MEJ073,Pseudomonas viridiflava,Z-SCI,6,29,99,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
MEJ075,Agrobacterium tumefaciens,Z-SCI,6,29,100,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
MEJ076,Agrobacterium tumefaciens,Z-SCI,6,30,1,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
MEJ082,Agrobacterium tumefaciens,Z-SCI,6,30,2,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
MEJ084,Xanthomonas campestris,Z-SCI,6,30,3,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
MEJ085,Pseudomonas viridiflava,Z-SCI,6,30,4,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
MEJ086,Pseudomonas flavescens,Z-SCI,6,30,5,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
MEJ087,Pseudomonas flavescens,Z-SCI,6,30,6,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
MEJ088,Curtobacterium flaccumfaciens,Z-SCI,6,30,7,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
,empty,Z-SCI,6,30,8,,,,,,,,,,,
MEJ091,Pseudomonas viridiflava,Z-SCI,6,30,9,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 50?,
,empty,Z-SCI,6,30,10,,,,,,,,,,,
MEJ094,Pseudomonas viridiflava,Z-SCI,6,30,11,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 50?,
MEJ095,Pseudomonas viridiflava,Z-SCI,6,30,12,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 50?,
MEJ100,Pseudoclavibacter helvolus,Z-SCI,6,30,13,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 50?,
,empty,Z-SCI,6,30,14,,,,,,,,,,,
MEJ107,Curtobacterium flaccumfaciens,Z-SCI,6,30,15,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 47+ 50?,
,empty,Z-SCI,6,30,16,,,,,,,,,,,
MEJ109,Flavobacterium sp TB4-10,Z-SCI,6,30,17,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,Duplicate Box 50?,
MEJ110,Flavobacterium sp TB4-10,Z-SCI,6,30,18,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel Kniskern,2004,W,,
MP1,,Z-SCI,6,30,19,,,,,,,,Year 2000,W,,
MP1,,Z-SCI,6,30,20,,,,,,,,Year 2000,W,,
MP2,,Z-SCI,6,30,21,,,,,,,,Year 2000,W,,
MP2,,Z-SCI,6,30,22,,,,,,,,Year 2000,W,,
,empty,Z-SCI,6,30,23,,,,,,,,,,,
,empty,Z-SCI,6,30,24,,,,,,,,,,,
,empty,Z-SCI,6,30,25,,,,,,,,,,,
,empty,Z-SCI,6,30,26,,,,,,,,,,,
NL_A.001,,Z-SCI,6,30,27,Arabidopsis thaliana,1,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.002,,Z-SCI,6,30,28,Arabidopsis thaliana,1,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.003,Pseudomonas viridiflava,Z-SCI,6,30,29,Arabidopsis thaliana,1,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.004,Pseudomonas sp (fluorescens like),Z-SCI,6,30,30,Arabidopsis thaliana,1,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_A.005,Xanthomonas sp.,Z-SCI,6,30,31,Arabidopsis thaliana,2,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 50+54?,
NL_A.006,Pseudomonas fluorescens,Z-SCI,6,30,32,Arabidopsis thaliana,2,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_A.007,,Z-SCI,6,30,33,Arabidopsis thaliana,3,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.008,Xanthomonas axonopodis,Z-SCI,6,30,34,Arabidopsis thaliana,3,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 50+54?,
NL_A.009,Xanthomonas axonopodis,Z-SCI,6,30,35,Arabidopsis thaliana,3,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 50+54?,
NL_A.010,,Z-SCI,6,30,36,Arabidopsis thaliana,4,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.011,Pseudomonas viridiflava,Z-SCI,6,30,37,Arabidopsis thaliana,4,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.012,Pseudomonas fluorescens,Z-SCI,6,30,38,Arabidopsis thaliana,5,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_A.013,,Z-SCI,6,30,39,Arabidopsis thaliana,5,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.014,,Z-SCI,6,30,40,Arabidopsis thaliana,6,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.015,,Z-SCI,6,30,41,Arabidopsis thaliana,6,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.016,,Z-SCI,6,30,42,Arabidopsis thaliana,7,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.017,,Z-SCI,6,30,43,Arabidopsis thaliana,8,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.018,,Z-SCI,6,30,44,Arabidopsis thaliana,8,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.019,,Z-SCI,6,30,45,Arabidopsis thaliana,8,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.020,,Z-SCI,6,30,46,Arabidopsis thaliana,9,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.021,,Z-SCI,6,30,47,Arabidopsis thaliana,9,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.022,,Z-SCI,6,30,48,Arabidopsis thaliana,9,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.023,,Z-SCI,6,30,49,Arabidopsis thaliana,10,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.024,,Z-SCI,6,30,50,Arabidopsis thaliana,10,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.025,,Z-SCI,6,30,51,Arabidopsis thaliana,11,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.026,,Z-SCI,6,30,52,Arabidopsis thaliana,11,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.027,,Z-SCI,6,30,53,Arabidopsis thaliana,12,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.028,,Z-SCI,6,30,54,Arabidopsis thaliana,12,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.029,,Z-SCI,6,30,55,Arabidopsis thaliana,13,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.030,,Z-SCI,6,30,56,Arabidopsis thaliana,13,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.031,,Z-SCI,6,30,57,Arabidopsis thaliana,14,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.032,,Z-SCI,6,30,58,Arabidopsis thaliana,14,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.033,,Z-SCI,6,30,59,Arabidopsis thaliana,15,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.034,,Z-SCI,6,30,60,Arabidopsis thaliana,15,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.035,,Z-SCI,6,30,61,Arabidopsis thaliana,16,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.036,,Z-SCI,6,30,62,Arabidopsis thaliana,16,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.037,,Z-SCI,6,30,63,Arabidopsis thaliana,17,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_A.038,,Z-SCI,6,30,64,Arabidopsis thaliana,17,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
