Sample_ID,Identification,Freezer,Rack,Box,Position,Source,Source_number,Organ/tissue,Site/Population,Lat,Long,Curator,Year,Wild or Lab,Comment,Duplicate
RM_P.26,Pseudomonas sp (fluorescens like),Z-SCI,11,51,29,Arabidopsis thaliana,14,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM_P.35,Pseudomonas sp (fluorescens like),Z-SCI,11,51,30,Arabidopsis thaliana,21,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM_P.44,Pseudomonas sp (fluorescens like),Z-SCI,11,51,31,Arabidopsis thaliana,28,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
KNOX 244a,Pseudomonas syringeae,Z-SCI,11,51,32,,,,,41.28081,-86.62382,,Year 2001,W,Duplicate Box 8?,
KN 623a,Pseudomonas syringeae,Z-SCI,11,51,33,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KNOX 623 a,Pseudomonas syringeae,Z-SCI,11,51,34,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KNOX 623 a,Pseudomonas syringeae,Z-SCI,11,51,35,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KNOX 645a,Pseudomonas syringeae,Z-SCI,11,51,36,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KNOX 652c,,Z-SCI,11,51,37,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KNOX 654a,Pseudomonas syringeae,Z-SCI,11,51,38,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KNOX 658a,Pseudomonas syringeae,Z-SCI,11,51,39,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
LMC_P.085,Pseudomonas syringae,Z-SCI,11,51,40,Arabidopsis thaliana,34,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
LMC_P.091,,Z-SCI,11,51,41,Arabidopsis thaliana,37,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
KNOX 843.1a,Pseudomonas syringeae,Z-SCI,11,51,42,,,,,,,Erica Goss,Year 2003,W,Duplicate Box 9?,
LP 023.1a,,Z-SCI,11,51,43,,,,,41.6862,-86.8513,Hitoshi Araki,8/16/02,W,Duplicate Box 13?,
LP 023.1a,,Z-SCI,11,51,44,,,,,41.6862,-86.8513,Hitoshi Araki,8/16/02,W,Duplicate Box 13?,
LP 205a,P. syringae,Z-SCI,11,51,45,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 205a,P. syringae,Z-SCI,11,51,46,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 205a,P. syringae,Z-SCI,11,51,47,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 217a,P. syringae,Z-SCI,11,51,48,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 221b,P. syringae,Z-SCI,11,51,49,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 221b,P. syringae,Z-SCI,11,51,50,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
GR23.1A,,Z-SCI,11,51,51,,,,,,,,,,,
GR23.1A,,Z-SCI,11,51,52,,,,,,,,,,,
GR23.1A,,Z-SCI,11,51,53,,,,,,,,,,,
LP 856.3a,P. syringae,Z-SCI,11,51,54,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 14?,
LP 868.1a,P. syringae,Z-SCI,11,51,55,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 14?,
LP 900.1a,P. syringae,Z-SCI,11,51,56,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 14?,
ME 3,Xanthomonas campestris,Z-SCI,11,51,57,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel,5/5/04,W,Duplicate Box 16?,
ME 3,Xanthomonas campestris,Z-SCI,11,51,58,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel,5/5/04,W,Duplicate Box 16?,
ME 3 bulk,,Z-SCI,11,51,59,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Joel,5/5/04,W,Duplicate Box 16?,
ME 812.1b,Pseudomonas syringae,Z-SCI,11,51,60,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 16?,
ME 880.1a,Pseudomonas syringae,Z-SCI,11,51,61,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 18?,
ME 880.1a,Pseudomonas syringae,Z-SCI,11,51,62,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 18?,
NL_P.057,Xanthomonas sp.,Z-SCI,11,51,63,Arabidopsis thaliana,13,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
RM 243d,,Z-SCI,11,51,64,,,,Route Marker,"41°21'17.41""N","86°44'14.47""W",,Year 2001,W,Duplicate Box 37?,
RM_A.12,Pseudomonas sp (fluorescens like),Z-SCI,11,51,65,Arabidopsis thaliana,13,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 39?,
RM_A.14,Pseudomonas sp (fluorescens like),Z-SCI,11,51,66,Arabidopsis thaliana,15,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 39?,
RM_P.64,Pseudomonas syringae,Z-SCI,11,51,67,Arabidopsis thaliana,37,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
ME_P.083,Pseudomonas syringae,Z-SCI,11,51,68,Arabidopsis thaliana,29,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 21?,
ME_P.084,Pseudomonas syringae,Z-SCI,11,51,69,Arabidopsis thaliana,29,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 21?,
ME_P.098,Pseudomonas syringae,Z-SCI,11,51,70,Arabidopsis thaliana,33,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 21?,
ME_P.098,Pseudomonas syringae,Z-SCI,11,51,71,Arabidopsis thaliana,33,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 21?,
MECv_P.105,Pseudomonas syringae,Z-SCI,11,51,72,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 24?,
MEDv_P.042,Pseudomonas syringae,Z-SCI,11,51,73,Draba verna,16,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 26?,
NP 029.1a,,Z-SCI,11,51,74,,,,,,,,Year 2000,W,Duplicate Box 34?,
RMX.11.a.4,,Z-SCI,11,51,75,,,,,,,,,,Duplicate Box 42?,
RMX.11.a.4,,Z-SCI,11,51,76,,,,,,,,,,Duplicate Box 42?,
RMX.25.a.5,,Z-SCI,11,51,77,,,,,,,,,,Duplicate Box 42?,
RMX.25.a.5,,Z-SCI,11,51,78,,,,,,,,,,Duplicate Box 42?,
RT 247A,,Z-SCI,11,51,79,,,,,,,,,,,
RT 247A,,Z-SCI,11,51,80,,,,,,,,,,,
MEB087,Pseudomonas viridiflava,Z-SCI,11,51,81,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB087,Pseudomonas viridiflava,Z-SCI,11,51,82,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
NP 029.1a,,Z-SCI,11,51,83,,,,,,,,Year 2000,W,Duplicate Box 34?,
NP 029.1a,,Z-SCI,11,51,84,,,,,,,,Year 2000,W,Duplicate Box 34?,
RMX.20.b.3,,Z-SCI,11,51,85,,,,,,,,,,Duplicate Box 42?,
RMX.20.b.3,,Z-SCI,11,51,86,,,,,,,,,,Duplicate Box 42?,
RMX.24.a.1,,Z-SCI,11,51,87,,,,,,,,,,Duplicate Box 42?,
RMX.24.a.1,,Z-SCI,11,51,88,,,,,,,,,,Duplicate Box 42?,
RMX.24.b.1,,Z-SCI,11,51,89,,,,,,,,,,Duplicate Box 42?,
RMX.24.b.1,,Z-SCI,11,51,90,,,,,,,,,,Duplicate Box 42?,
RMX.9.a.2,,Z-SCI,11,51,91,,,,,,,,,,Duplicate Box 42?,
RMX.9.a.2,,Z-SCI,11,51,92,,,,,,,,,,Duplicate Box 42?,
KNOX 654a,Pseudomonas syringeae,Z-SCI,11,51,93,,,,,41.28081,-86.62382,Erica Goss,Year 2002,,Duplicate Box 8?,
KNOX 654a,Pseudomonas syringeae,Z-SCI,11,51,94,,,,,41.28081,-86.62382,Erica Goss,Year 2002,,Duplicate Box 8?,
ME 890.2b,Pseudomonas syringeae,Z-SCI,11,51,95,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 18?,
ME 890.2b,Pseudomonas syringeae,Z-SCI,11,51,96,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 18?,
ME_P.015,Pseudomonas syringae,Z-SCI,11,51,97,Arabidopsis thaliana,6,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 20?,
ME_P.089,Pseudomonas syringae,Z-SCI,11,51,98,Arabidopsis thaliana,31,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 21?,
ME_P.089,Pseudomonas syringae,Z-SCI,11,51,99,Arabidopsis thaliana,31,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 21?,
,empty,Z-SCI,11,52,100,,,,,,,,,,,
ME_P.094,Pseudomonas syringae,Z-SCI,11,52,1,Arabidopsis thaliana,32,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 21?,
ME_P.094,Pseudomonas syringae,Z-SCI,11,52,2,,32,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 21?,
ME_P.095,Pseudomonas syringae,Z-SCI,11,52,3,,,,,,,,,,Duplicate Box 21 but identification as Pedobacter?,
ME_P.095,Pseudomonas syringae,Z-SCI,11,52,4,,,,,,,,,,Duplicate Box 21 but identification as Pedobacter?,
NL_P.123,Pseudomonas syringae,Z-SCI,11,52,5,Arabidopsis thaliana,28,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.123,Pseudomonas syringae,Z-SCI,11,52,6,Arabidopsis thaliana,28,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.044,Pseudomonas syringae,Z-SCI,11,52,7,Arabidopsis thaliana,10,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.044,Pseudomonas syringae,Z-SCI,11,52,8,Arabidopsis thaliana,10,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.075,Pseudomonas syringae,Z-SCI,11,52,9,Arabidopsis thaliana,17,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.075,Pseudomonas syringae,Z-SCI,11,52,10,Arabidopsis thaliana,17,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.081,Pseudomonas syringae,Z-SCI,11,52,11,Arabidopsis thaliana,17,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.081,Pseudomonas syringae,Z-SCI,11,52,12,Arabidopsis thaliana,17,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
RM_A.31,Pseudomonas syringae,Z-SCI,11,52,13,Arabidopsis thaliana,27,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 39?,
RM_B.45,Pseudomonas syringae,Z-SCI,11,52,14,Arabidopsis thaliana,33,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 40?,
RM_B.45,Pseudomonas syringae,Z-SCI,11,52,15,Arabidopsis thaliana,33,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 40?,
RM_P.16,Pseudomonas syringae,Z-SCI,11,52,16,Arabidopsis thaliana,9,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM_P.16,Pseudomonas syringae,Z-SCI,11,52,17,Arabidopsis thaliana,9,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM_P.20,Pseudomonas syringae,Z-SCI,11,52,18,Arabidopsis thaliana,12,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM_P.20,Pseudomonas syringae,Z-SCI,11,52,19,Arabidopsis thaliana,12,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM_P.30,Pseudomonas syringae,Z-SCI,11,52,20,Arabidopsis thaliana,15,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM_P.30,Pseudomonas syringae,Z-SCI,11,52,21,Arabidopsis thaliana,15,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM_P.41,Pseudomonas syringae,Z-SCI,11,52,22,Arabidopsis thaliana,27,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM_P.41,Pseudomonas syringae,Z-SCI,11,52,23,Arabidopsis thaliana,27,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM.P.52,Pseudomonas syringae,Z-SCI,11,52,24,Arabidopsis thaliana,32,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM.P.52,Pseudomonas syringae,Z-SCI,11,52,25,Arabidopsis thaliana,32,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM_P.56,Pseudomonas syringae,Z-SCI,11,52,26,Arabidopsis thaliana,33,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM_P.56,Pseudomonas syringae,Z-SCI,11,52,27,Arabidopsis thaliana,33,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM.P.62,Pseudomonas syringae,Z-SCI,11,52,28,Arabidopsis thaliana,37,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM.P.62,Pseudomonas syringae,Z-SCI,11,52,29,Arabidopsis thaliana,37,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM_P.64,Pseudomonas syringae,Z-SCI,11,52,30,Arabidopsis thaliana,37,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM_P.64,Pseudomonas syringae,Z-SCI,11,52,31,Arabidopsis thaliana,37,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM.P.65,Pseudomonas syringae,Z-SCI,11,52,32,Arabidopsis thaliana,39,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM.P.65,Pseudomonas syringae,Z-SCI,11,52,33,Arabidopsis thaliana,39,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM.P.66,Pseudomonas syringae,Z-SCI,11,52,34,Arabidopsis thaliana,39,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM.P.83,Pseudomonas syringae,Z-SCI,11,52,35,Arabidopsis thaliana,16,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
RM.P.83,Pseudomonas syringae,Z-SCI,11,52,36,Arabidopsis thaliana,16,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Luke Barrett,4/14/08,W,Duplicate Box 41?,
FR 229a,Pseudomonas syringae,Z-SCI,11,52,37,,,,Fail Road,41.675364,-86.680186,,Year 2001,W,Duplicate Box 4?,
FR 229a,Pseudomonas syringae,Z-SCI,11,52,38,,,,Fail Road,41.675364,-86.680186,,Year 2001,W,Duplicate Box 4?,
GRC 204a,Pseudomonas syringae,Z-SCI,11,52,39,,,,Graceland Cemetary,41.961345,-86.550937,,Year 2001,W,Duplicate Box 6?,
GRC 204a,Pseudomonas syringae,Z-SCI,11,52,40,,,,Graceland Cemetary,41.961345,-86.550937,,Year 2001,W,Duplicate Box 6?,
GRC 206b,Pseudomonas syringae,Z-SCI,11,52,41,,,,Graceland Cemetary,41.961345,-86.550937,,Year 2001,W,Duplicate Box 6?,
GRC 206b,Pseudomonas syringae,Z-SCI,11,52,42,,,,Graceland Cemetary,41.961345,-86.550937,,Year 2001,W,Duplicate Box 6?,
KN 623b,Pseudomonas syringeae,Z-SCI,11,52,43,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KN 623b,Pseudomonas syringeae,Z-SCI,11,52,44,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KN 645b,Pseudomonas syringeae,Z-SCI,11,52,45,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KN 645b,Pseudomonas syringeae,Z-SCI,11,52,46,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KNOX 652c,Pseudomonas syringeae,Z-SCI,11,52,47,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KNOX 652c,Pseudomonas syringeae,Z-SCI,11,52,48,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KN 652d,Pseudomonas syringeae,Z-SCI,11,52,49,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KN 652d,Pseudomonas syringeae,Z-SCI,11,52,50,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KN 654b,Pseudomonas syringeae,Z-SCI,11,52,51,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KN 654b,Pseudomonas syringeae,Z-SCI,11,52,52,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KNOX 658a,Pseudomonas syringeae,Z-SCI,11,52,53,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KNOX 658a,Pseudomonas syringeae,Z-SCI,11,52,54,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KN 658b,Pseudomonas syringeae,Z-SCI,11,52,55,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 9?,
KN 658b,Pseudomonas syringeae,Z-SCI,11,52,56,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 9?,
KN 658c,Pseudomonas syringeae,Z-SCI,11,52,57,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 9?,
KN 922b,Pseudomonas syringeae,Z-SCI,11,52,58,,,,,41.27322,-86.62533,Erica Goss,Year 2003,W,Duplicate Box 9?,
KNOX 244a,Pseudomonas syringeae,Z-SCI,11,52,59,,,,,41.28081,-86.62382,,Year 2001,W,Duplicate Box 8?,
KNOX 244a,Pseudomonas syringeae,Z-SCI,11,52,60,,,,,41.28081,-86.62382,,Year 2001,W,Duplicate Box 8?,
KNOX 623a,Pseudomonas syringeae,Z-SCI,11,52,61,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KN 623a,Pseudomonas syringeae,Z-SCI,11,52,62,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KNOX 645a,Pseudomonas syringeae,Z-SCI,11,52,63,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KNOX 645a,Pseudomonas syringeae,Z-SCI,11,52,64,,,,,41.28081,-86.62382,Erica Goss,Year 2002,W,Duplicate Box 8?,
KNOX 843.1a,Pseudomonas syringeae,Z-SCI,11,52,65,,,,,41.27322,-86.62533,Erica Goss,2003,W,Duplicate Box 9?,
LP 205a,P. syringae,Z-SCI,11,52,66,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 205a,P. syringae,Z-SCI,11,52,67,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 217a,P. syringae,Z-SCI,11,52,68,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 217a,P. syringae,Z-SCI,11,52,69,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 230b,Pseudomonas syringae,Z-SCI,11,52,70,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 230b,Pseudomonas syringae,Z-SCI,11,52,71,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 221b,P. syringae,Z-SCI,11,52,72,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 221b,P. syringae,Z-SCI,11,52,73,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 242c,Pseudomonas syringae,Z-SCI,11,52,74,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 242c,Pseudomonas syringae,Z-SCI,11,52,75,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 13?,
LP 856.3a,P. syringae,Z-SCI,11,52,76,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 14?,
LP 856.3a,P. syringae,Z-SCI,11,52,77,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 14?,
LP 856.3b,Pseudomonas syringae,Z-SCI,11,52,78,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 14?,
LP 856.3b,Pseudomonas syringae,Z-SCI,11,52,79,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 14?,
LP 868.1a,P. syringae,Z-SCI,11,52,80,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 14?,
LP 868.1a,P. syringae,Z-SCI,11,52,81,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 14?,
LP 900.1a,P. syringae,Z-SCI,11,52,82,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 15?,
LP 900.1a,P. syringae,Z-SCI,11,52,83,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 15?,
LP.5.a.3,Pseudomonas syringae,Z-SCI,11,52,84,,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,Duplicate Box 15?,
LP.5.a.3,Pseudomonas syringae,Z-SCI,11,52,85,,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,Duplicate Box 15?,
KN 2.a.3,,Z-SCI,11,52,86,,,,,,,,,,,
KN 2.a.3,,Z-SCI,11,52,87,,,,,,,,,,,
KN 2.a.4,,Z-SCI,11,52,88,,,,,,,,,,,
KN 2.a.4,,Z-SCI,11,52,89,,,,,,,,,,,
KN 2.b.5,Pseudomonas syringae,Z-SCI,11,52,90,,,,,,,,,,,
KN 2.b.5,Pseudomonas syringae,Z-SCI,11,52,91,,,,,,,,,,,
KN 2.b.5,Pseudomonas syringae,Z-SCI,11,52,92,,,,,,,,,,,
KN 11.a.4,,Z-SCI,11,52,93,,,,,,,,,,,
KN 11.a.4,,Z-SCI,11,52,94,,,,,,,,,,,
KN 13.a.5,,Z-SCI,11,52,95,,,,,,,,,,,
KN 13.a.5,,Z-SCI,11,52,96,,,,,,,,,,,
ME 812.1b,Pseudomonas syringae,Z-SCI,11,52,97,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 16?,
ME 812.1b,Pseudomonas syringae,Z-SCI,11,52,98,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 16?,
ME 812.2b,Pseudomonas syringae,Z-SCI,11,52,99,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 16?,
ME 812.2b,Pseudomonas syringae,Z-SCI,11,52,100,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 16?,
ME 818.2b,Pseudomonas syringae,Z-SCI,11,53,1,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 17?,
ME 818.2b,Pseudomonas syringae,Z-SCI,11,53,2,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 17?,
ME 834.1a,Pseudomonas syringae,Z-SCI,11,53,3,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 17?,
ME 834.1a,Pseudomonas syringae,Z-SCI,11,53,4,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 17?,
ME 880.1a,Pseudomonas syringae,Z-SCI,11,53,5,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 18?,
ME 880.1a,Pseudomonas syringae,Z-SCI,11,53,6,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Erica Goss,Year 2003,W,Duplicate Box 18?,
