Sample_ID,Identification,Freezer,Rack,Box,Position,Source,Source_number,Organ/tissue,Site/Population,Lat,Long,Curator,Year,Wild or Lab,Comment,Duplicate
fls2-241_rhizo_R2A_6.25_169,Chryseobacterium sp.,Z-SCI,18,86,69,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_170,,Z-SCI,18,86,70,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_171,Pseudarthrobacter sp.,Z-SCI,18,86,71,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_172,,Z-SCI,18,86,72,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_173,Chryseobacterium sp.,Z-SCI,18,86,73,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_174,Chryseobacterium sp.,Z-SCI,18,86,74,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_175,Bacillus sp.,Z-SCI,18,86,75,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_176,Chryseobacterium sp.,Z-SCI,18,86,76,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_177,Pseudomonas sp.,Z-SCI,18,86,77,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_178,Pseudomonas sp.,Z-SCI,18,86,78,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_179,Pseudomonas sp.,Z-SCI,18,86,79,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_180,Flavobacterium sp.,Z-SCI,18,86,80,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_181,Chryseobacterium sp.,Z-SCI,18,86,81,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_182,Pseudomonas sp.,Z-SCI,18,86,82,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_183,Flavobacterium sp.,Z-SCI,18,86,83,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_184,Flavobacterium sp.,Z-SCI,18,86,84,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_185,Flavobacterium sp.,Z-SCI,18,86,85,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_186,Chryseobacterium sp.,Z-SCI,18,86,86,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_187,Duganella sp.,Z-SCI,18,86,87,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_188,Pseudomonas sp.,Z-SCI,18,86,88,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_189,Bacillus sp.,Z-SCI,18,86,89,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_190,Pseudomonas sp.,Z-SCI,18,86,90,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
,empty,Z-SCI,18,86,91,,,,,,,,,,,
fls2-241_rhizo_R2A_6.25_192,Flavobacterium sp.,Z-SCI,18,86,92,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_193,,Z-SCI,18,86,93,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_194,,Z-SCI,18,86,94,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_195,Novosphingobium sp.,Z-SCI,18,86,95,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_196,,Z-SCI,18,86,96,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_197,,Z-SCI,18,86,97,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
,empty,Z-SCI,18,86,98,,,,,,,,,,,
fls2-241_rhizo_R2A_6.25_199,,Z-SCI,18,86,99,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_200,Bacillus sp.,Z-SCI,18,86,100,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_201,Bacillus sp.,Z-SCI,18,87,1,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_202,Chryseobacterium sp.,Z-SCI,18,87,2,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_203,Pseudomonas sp.,Z-SCI,18,87,3,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_204,Pseudomonas sp.,Z-SCI,18,87,4,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
,empty,Z-SCI,18,87,5,,,,,,,,,,,
fls2-241_rhizo_R2A_6.25_206,Chryseobacterium sp.,Z-SCI,18,87,6,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_207,,Z-SCI,18,87,7,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_208,Chryseobacterium sp.,Z-SCI,18,87,8,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_209,Novosphingobium sp.,Z-SCI,18,87,9,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_210,,Z-SCI,18,87,10,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_211,Chryseobacterium sp.,Z-SCI,18,87,11,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_212,,Z-SCI,18,87,12,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_213,,Z-SCI,18,87,13,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_214,,Z-SCI,18,87,14,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_R2A_6.25_215,,Z-SCI,18,87,15,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
,empty,Z-SCI,18,87,16,,,,,,,,,,,
,empty,Z-SCI,18,87,17,,,,,,,,,,,
,empty,Z-SCI,18,87,18,,,,,,,,,,,
,empty,Z-SCI,18,87,19,,,,,,,,,,,
,empty,Z-SCI,18,87,20,,,,,,,,,,,
efr-133_rhizo_MEA_6.25_1,,Z-SCI,18,87,21,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
efr-133_rhizo_MEA_6.25_2,,Z-SCI,18,87,22,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
efr-133_rhizo_MEA_6.25_3,,Z-SCI,18,87,23,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
efr-133_rhizo_MEA_6.25_4,,Z-SCI,18,87,24,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
,empty,Z-SCI,18,87,25,,,,,,,,,,,
,empty,Z-SCI,18,87,26,,,,,,,,,,,
,empty,Z-SCI,18,87,27,,,,,,,,,,,
,empty,Z-SCI,18,87,28,,,,,,,,,,,
efr-133_rhizo_MEA_6.25_9,,Z-SCI,18,87,29,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
efr-133_rhizo_MEA_6.25_10,,Z-SCI,18,87,30,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
efr-133_rhizo_MEA_6.25_11,,Z-SCI,18,87,31,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
efr-133_rhizo_MEA_6.25_12,,Z-SCI,18,87,32,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
efr-133_rhizo_MEA_7.27_1,,Z-SCI,18,87,33,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
efr-133_rhizo_MEA_7.27_2,,Z-SCI,18,87,34,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
efr-133_rhizo_MEA_7.27_3,,Z-SCI,18,87,35,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
efr-133_rhizo_MEA_8.13_4,,Z-SCI,18,87,36,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
efr-133_rhizo_MEA_8.13_5,,Z-SCI,18,87,37,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
efr-133_rhizo_MEA_8.13_6,,Z-SCI,18,87,38,Arabidopsis_thaliana,efr-133,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
,empty,Z-SCI,18,87,39,,,,,,,,,,,
,empty,Z-SCI,18,87,40,,,,,,,,,,,
,empty,Z-SCI,18,87,41,,,,,,,,,,,
,empty,Z-SCI,18,87,42,,,,,,,,,,,
,empty,Z-SCI,18,87,43,,,,,,,,,,,
,empty,Z-SCI,18,87,44,,,,,,,,,,,
,empty,Z-SCI,18,87,45,,,,,,,,,,,
,empty,Z-SCI,18,87,46,,,,,,,,,,,
,empty,Z-SCI,18,87,47,,,,,,,,,,,
,empty,Z-SCI,18,87,48,,,,,,,,,,,
,empty,Z-SCI,18,87,49,,,,,,,,,,,
,empty,Z-SCI,18,87,50,,,,,,,,,,,
,empty,Z-SCI,18,87,51,,,,,,,,,,,
,empty,Z-SCI,18,87,52,,,,,,,,,,,
,empty,Z-SCI,18,87,53,,,,,,,,,,,
,empty,Z-SCI,18,87,54,,,,,,,,,,,
,empty,Z-SCI,18,87,55,,,,,,,,,,,
,empty,Z-SCI,18,87,56,,,,,,,,,,,
,empty,Z-SCI,18,87,57,,,,,,,,,,,
,empty,Z-SCI,18,87,58,,,,,,,,,,,
,empty,Z-SCI,18,87,59,,,,,,,,,,,
,empty,Z-SCI,18,87,60,,,,,,,,,,,
,empty,Z-SCI,18,87,61,,,,,,,,,,,
,empty,Z-SCI,18,87,62,,,,,,,,,,,
,empty,Z-SCI,18,87,63,,,,,,,,,,,
,empty,Z-SCI,18,87,64,,,,,,,,,,,
,empty,Z-SCI,18,87,65,,,,,,,,,,,
,empty,Z-SCI,18,87,66,,,,,,,,,,,
,empty,Z-SCI,18,87,67,,,,,,,,,,,
,empty,Z-SCI,18,87,68,,,,,,,,,,,
,empty,Z-SCI,18,87,69,,,,,,,,,,,
,empty,Z-SCI,18,87,70,,,,,,,,,,,
,empty,Z-SCI,18,87,71,,,,,,,,,,,
,empty,Z-SCI,18,87,72,,,,,,,,,,,
,empty,Z-SCI,18,87,73,,,,,,,,,,,
,empty,Z-SCI,18,87,74,,,,,,,,,,,
,empty,Z-SCI,18,87,75,,,,,,,,,,,
,empty,Z-SCI,18,87,76,,,,,,,,,,,
,empty,Z-SCI,18,87,77,,,,,,,,,,,
,empty,Z-SCI,18,87,78,,,,,,,,,,,
,empty,Z-SCI,18,87,79,,,,,,,,,,,
,empty,Z-SCI,18,87,80,,,,,,,,,,,
,empty,Z-SCI,18,87,81,,,,,,,,,,,
,empty,Z-SCI,18,87,82,,,,,,,,,,,
,empty,Z-SCI,18,87,83,,,,,,,,,,,
,empty,Z-SCI,18,87,84,,,,,,,,,,,
,empty,Z-SCI,18,87,85,,,,,,,,,,,
,empty,Z-SCI,18,87,86,,,,,,,,,,,
,empty,Z-SCI,18,87,87,,,,,,,,,,,
,empty,Z-SCI,18,87,88,,,,,,,,,,,
,empty,Z-SCI,18,87,89,,,,,,,,,,,
,empty,Z-SCI,18,87,90,,,,,,,,,,,
,empty,Z-SCI,18,87,91,,,,,,,,,,,
,empty,Z-SCI,18,87,92,,,,,,,,,,,
,empty,Z-SCI,18,87,93,,,,,,,,,,,
,empty,Z-SCI,18,87,94,,,,,,,,,,,
,empty,Z-SCI,18,87,95,,,,,,,,,,,
,empty,Z-SCI,18,87,96,,,,,,,,,,,
,empty,Z-SCI,18,87,97,,,,,,,,,,,
,empty,Z-SCI,18,87,98,,,,,,,,,,,
,empty,Z-SCI,18,87,99,,,,,,,,,,,
,empty,Z-SCI,18,87,100,,,,,,,,,,,
fls2-241_rhizo_TSB_6.25_1,Bacillus sp.,Z-SCI,18,88,1,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_TSB_6.25_2,,Z-SCI,18,88,2,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_TSB_6.25_3,,Z-SCI,18,88,3,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_TSB_6.25_4,,Z-SCI,18,88,4,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_TSB_6.25_5,,Z-SCI,18,88,5,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_TSB_6.25_6,Bacillus sp.,Z-SCI,18,88,6,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
,empty,Z-SCI,18,88,7,,,,,,,,,,,
fls2-241_rhizo_TSB_6.25_8,,Z-SCI,18,88,8,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_TSB_6.25_9,,Z-SCI,18,88,9,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_TSB_6.25_10,Bacillus sp.,Z-SCI,18,88,10,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_TSB_6.25_11,,Z-SCI,18,88,11,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_TSB_6.25_12,,Z-SCI,18,88,12,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
,empty,Z-SCI,18,88,13,,,,,,,,,,,
fls2-241_rhizo_TSB_6.25_14,,Z-SCI,18,88,14,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_TSB_6.25_15,Bacillus sp.,Z-SCI,18,88,15,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
fls2-241_rhizo_TSB_6.25_16,Bacillus sp.,Z-SCI,18,88,16,Arabidopsis_thaliana,fls2-241,rhizosphere,Warren-Woods,41.837155,-86.631,Caroline Oldstone-Jackson,2018-05-01,W,"On the tube, we can find the following information: individual plant name/plant tissue source/solid media type isolated on/liquid media type liquid culture/date/isolate number",
