Sample_ID,Identification,Freezer,Rack,Box,Position,Source,Source_number,Organ/tissue,Site/Population,Lat,Long,Curator,Year,Wild or Lab,Duplicate,Description
LMC_B.29,Pseudomonas viridiflava,Z-SCI,3,11,48,Arabidopsis thaliana,18,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.30,,Z-SCI,3,11,49,Arabidopsis thaliana,19,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.31,Pseudomonas viridiflava,Z-SCI,3,11,50,Arabidopsis thaliana,19,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.32,Bacillus sp.,Z-SCI,3,11,51,Arabidopsis thaliana,20,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.33,,Z-SCI,3,11,52,Arabidopsis thaliana,21,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.34,Pseudomonas syringae or Pseudomonas viridiflava,Z-SCI,3,11,53,Arabidopsis thaliana,21,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.35,Bacillus sp.,Z-SCI,3,11,54,Arabidopsis thaliana,22,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.36,,Z-SCI,3,11,55,Arabidopsis thaliana,22,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.37,Bacillus sp.,Z-SCI,3,11,56,Arabidopsis thaliana,23,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.38,Bacillus sp.,Z-SCI,3,11,57,Arabidopsis thaliana,25,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.39,,Z-SCI,3,11,58,Arabidopsis thaliana,25,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.40,,Z-SCI,3,11,59,Arabidopsis thaliana,25,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.41,Bacillus sp.,Z-SCI,3,11,60,Arabidopsis thaliana,26,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.42,,Z-SCI,3,11,61,Arabidopsis thaliana,27,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.43,Pseudomonas viridiflava,Z-SCI,3,11,62,Arabidopsis thaliana,28,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.44,Bacillus sp.,Z-SCI,3,11,63,Arabidopsis thaliana,29,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.45,Pseudomonas viridiflava,Z-SCI,3,11,64,Arabidopsis thaliana,29,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.46,Pseudomonas fluorescens,Z-SCI,3,11,65,Arabidopsis thaliana,30,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.47,Bacillus sp.,Z-SCI,3,11,66,Arabidopsis thaliana,30,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.48,,Z-SCI,3,11,67,Arabidopsis thaliana,30,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.49,,Z-SCI,3,11,68,Arabidopsis thaliana,31,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.50,,Z-SCI,3,11,69,Arabidopsis thaliana,33,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.51,Pseudomonas viridiflava,Z-SCI,3,11,70,Arabidopsis thaliana,33,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.52,,Z-SCI,3,11,71,Arabidopsis thaliana,34,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.53,Pseudomonas viridiflava,Z-SCI,3,11,72,Arabidopsis thaliana,34,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.54,,Z-SCI,3,11,73,Arabidopsis thaliana,35,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.55,Pseudomonas viridiflava,Z-SCI,3,11,74,Arabidopsis thaliana,35,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.56,Bacillus sp.,Z-SCI,3,11,75,Arabidopsis thaliana,36,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.57,Bacillus sp.,Z-SCI,3,11,76,Arabidopsis thaliana,37,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.58,,Z-SCI,3,11,77,Arabidopsis thaliana,39,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.59,,Z-SCI,3,11,78,Arabidopsis thaliana,39,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.60,,Z-SCI,3,11,79,Arabidopsis thaliana,39,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.61,,Z-SCI,3,11,80,Arabidopsis thaliana,40,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.62,,Z-SCI,3,11,81,Arabidopsis thaliana,41,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.63,Pseudomonas viridiflava,Z-SCI,3,11,82,Arabidopsis thaliana,41,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.64,Bacillus sp.,Z-SCI,3,11,83,Arabidopsis thaliana,42,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.65,Pseudomonas viridiflava,Z-SCI,3,11,84,Arabidopsis thaliana,43,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.66,Pseudomonas viridiflava,Z-SCI,3,11,85,Arabidopsis thaliana,43,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.67,Pseudomonas viridiflava,Z-SCI,3,11,86,Arabidopsis thaliana,44,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.68,,Z-SCI,3,11,87,Arabidopsis thaliana,45,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.69,,Z-SCI,3,11,88,Arabidopsis thaliana,46,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.70,,Z-SCI,3,11,89,Arabidopsis thaliana,46,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.71,,Z-SCI,3,11,90,Arabidopsis thaliana,47,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_B.72,,Z-SCI,3,11,91,Arabidopsis thaliana,48,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.001,,Z-SCI,3,11,92,Arabidopsis thaliana,2,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.002,Pseudomonas syringae or Pseudomonas viridiflava,Z-SCI,3,11,93,Arabidopsis thaliana,2,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.003,,Z-SCI,3,11,94,Arabidopsis thaliana,3,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.004,Pseudomonas syringae or Pseudomonas viridiflava,Z-SCI,3,11,95,Arabidopsis thaliana,3,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.005,Pseudomonas viridiflava,Z-SCI,3,11,96,Arabidopsis thaliana,3,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.006,Pseudomonas viridiflava,Z-SCI,3,11,97,Arabidopsis thaliana,3,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.007,,Z-SCI,3,11,98,Arabidopsis thaliana,4,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.008,,Z-SCI,3,11,99,Arabidopsis thaliana,4,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.009,Pseudomonas syringae,Z-SCI,3,11,100,Arabidopsis thaliana,4,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 46+55?,
LMC_P.010,Pseudomonas syringae,Z-SCI,3,12,1,Arabidopsis thaliana,4,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 46+55?,
LMC_P.011,Xanthomonas axonopodis,Z-SCI,3,12,2,Arabidopsis thaliana,5,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 49+53?,
LMC_P.012,,Z-SCI,3,12,3,Arabidopsis thaliana,5,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.013,,Z-SCI,3,12,4,Arabidopsis thaliana,5,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.014,Xanthomonas sp.,Z-SCI,3,12,5,Arabidopsis thaliana,6,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 49+53?,
LMC_P.015,Pseudomonas syringae or Pseudomonas viridiflava,Z-SCI,3,12,6,Arabidopsis thaliana,6,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.016,Pseudomonas viridiflava,Z-SCI,3,12,7,Arabidopsis thaliana,6,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.017,,Z-SCI,3,12,8,Arabidopsis thaliana,7,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.018,Pseudomonas sp (chloraphis),Z-SCI,3,12,9,Arabidopsis thaliana,7,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 46?,
LMC_P.019,Pseudomonas syringae,Z-SCI,3,12,10,Arabidopsis thaliana,7,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 55?,
LMC_P.020,,Z-SCI,3,12,11,Arabidopsis thaliana,8,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.021,Pseudomonas syringae or Pseudomonas viridiflava,Z-SCI,3,12,12,Arabidopsis thaliana,8,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.022,Pseudomonas sp (chloraphis),Z-SCI,3,12,13,Arabidopsis thaliana,9,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 49?,
LMC_P.023,Pseudomonas viridiflava,Z-SCI,3,12,14,Arabidopsis thaliana,9,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.024,Pseudomonas viridiflava,Z-SCI,3,12,15,Arabidopsis thaliana,10,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.025,Xanthomonas campestris,Z-SCI,3,12,16,Arabidopsis thaliana,11,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 49+53?,
LMC_P.026,Pseudomonas fluorescens,Z-SCI,3,12,17,Arabidopsis thaliana,11,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.027,Pseudomonas viridiflava,Z-SCI,3,12,18,Arabidopsis thaliana,11,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.028,Pseudomonas viridiflava,Z-SCI,3,12,19,Arabidopsis thaliana,11,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.029,Pseudomonas viridiflava,Z-SCI,3,12,20,Arabidopsis thaliana,12,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.030,Pseudomonas sp (chloraphis),Z-SCI,3,12,21,Arabidopsis thaliana,13,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 46?,
LMC_P.031,Pseudomonas viridiflava,Z-SCI,3,12,22,Arabidopsis thaliana,13,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.032,Pseudomonas viridiflava,Z-SCI,3,12,23,Arabidopsis thaliana,13,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.033,Pseudomonas syringae,Z-SCI,3,12,24,Arabidopsis thaliana,14,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 55?,
LMC_P.034,Pseudomonas fluorescens,Z-SCI,3,12,25,Arabidopsis thaliana,14,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.035,Pseudomonas fluorescens,Z-SCI,3,12,26,Arabidopsis thaliana,14,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.036,Pseudomonas viridiflava,Z-SCI,3,12,27,Arabidopsis thaliana,14,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.037,Pseudomonas viridiflava,Z-SCI,3,12,28,Arabidopsis thaliana,15,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.038,Pseudomonas viridiflava,Z-SCI,3,12,29,Arabidopsis thaliana,15,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.039,Pseudomonas viridiflava,Z-SCI,3,12,30,Arabidopsis thaliana,15,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.040,,Z-SCI,3,12,31,Arabidopsis thaliana,15,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.041,Microbacterium sp,Z-SCI,3,12,32,Arabidopsis thaliana,16,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.042,,Z-SCI,3,12,33,Arabidopsis thaliana,16,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.043,Pseudomonas viridiflava,Z-SCI,3,12,34,Arabidopsis thaliana,16,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.044,Pseudomonas viridiflava,Z-SCI,3,12,35,Arabidopsis thaliana,16,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.045,Pseudomonas fluorescens,Z-SCI,3,12,36,Arabidopsis thaliana,16,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.046,Xanthomonas campestris,Z-SCI,3,12,37,Arabidopsis thaliana,17,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 49+53?,
LMC_P.047,Xanthomonas campestris,Z-SCI,3,12,38,Arabidopsis thaliana,17,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 49+53?,
LMC_P.048,Pseudomonas syringae,Z-SCI,3,12,39,Arabidopsis thaliana,17,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 55?,
LMC_P.049,Pseudomonas syringae,Z-SCI,3,12,40,Arabidopsis thaliana,18,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 55?,
LMC_P.050,Pseudomonas viridiflava,Z-SCI,3,12,41,Arabidopsis thaliana,18,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.051,Pseudomonas sp (chloraphis),Z-SCI,3,12,42,Arabidopsis thaliana,19,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 46?,
LMC_P.052,,Z-SCI,3,12,43,Arabidopsis thaliana,19,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.053,Pseudomonas fluorescens,Z-SCI,3,12,44,Arabidopsis thaliana,19,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.054,Pseudomonas viridiflava,Z-SCI,3,12,45,Arabidopsis thaliana,19,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.055,Pseudomonas sp (chloraphis),Z-SCI,3,12,46,Arabidopsis thaliana,19,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 46?,
LMC_P.056,Actinobacterium,Z-SCI,3,12,47,Arabidopsis thaliana,20,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.057,Pseudomonas viridiflava,Z-SCI,3,12,48,Arabidopsis thaliana,20,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.058,Pseudomonas viridiflava,Z-SCI,3,12,49,Arabidopsis thaliana,20,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.059,Plantibacter,Z-SCI,3,12,50,Arabidopsis thaliana,21,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.060,,Z-SCI,3,12,51,Arabidopsis thaliana,21,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.061,Pseudomonas viridiflava,Z-SCI,3,12,52,Arabidopsis thaliana,21,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.062,Pseudomonas viridiflava,Z-SCI,3,12,53,Arabidopsis thaliana,21,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.063,Pseudomonas viridiflava,Z-SCI,3,12,54,Arabidopsis thaliana,21,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.064,Pseudomonas viridiflava,Z-SCI,3,12,55,Arabidopsis thaliana,22,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.065,,Z-SCI,3,12,56,Arabidopsis thaliana,22,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.066,Pseudomonas viridiflava,Z-SCI,3,12,57,Arabidopsis thaliana,23,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.067,Pseudomonas viridiflava,Z-SCI,3,12,58,Arabidopsis thaliana,24,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.068,Pseudomonas viridiflava,Z-SCI,3,12,59,Arabidopsis thaliana,24,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.069,Pseudomonas viridiflava,Z-SCI,3,12,60,Arabidopsis thaliana,24,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.070,,Z-SCI,3,12,61,Arabidopsis thaliana,25,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.071,Pseudomonas viridiflava,Z-SCI,3,12,62,Arabidopsis thaliana,25,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.072,Pseudomonas sp (fluorescens like),Z-SCI,3,12,63,Arabidopsis thaliana,25,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.073,Xanthomonas campestris,Z-SCI,3,12,64,Arabidopsis thaliana,26,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 53?,
LMC_P.074,Pseudomonas viridiflava,Z-SCI,3,12,65,Arabidopsis thaliana,26,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.075,Pseudomonas viridiflava,Z-SCI,3,12,66,Arabidopsis thaliana,27,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.076,Pseudomonas viridiflava,Z-SCI,3,12,67,Arabidopsis thaliana,28,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.077,Pseudomonas viridiflava,Z-SCI,3,12,68,Arabidopsis thaliana,29,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.078,Pseudomonas fluorescens,Z-SCI,3,12,69,Arabidopsis thaliana,30,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.079,Pseudomonas viridiflava,Z-SCI,3,12,70,Arabidopsis thaliana,30,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.080,Pseudomonas syringae,Z-SCI,3,12,71,Arabidopsis thaliana,31,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 46+55?,
LMC_P.081,Pseudomonas viridiflava,Z-SCI,3,12,72,Arabidopsis thaliana,33,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.082,Pseudomonas viridiflava,Z-SCI,3,12,73,Arabidopsis thaliana,33,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.083,Pseudomonas viridiflava,Z-SCI,3,12,74,Arabidopsis thaliana,33,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.084,Pseudomonas viridiflava,Z-SCI,3,12,75,Arabidopsis thaliana,34,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.085,Pseudomonas syringae,Z-SCI,3,12,76,Arabidopsis thaliana,34,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 46 +51?,
LMC_P.086,,Z-SCI,3,12,77,Arabidopsis thaliana,35,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.087,Pseudomonas syringae,Z-SCI,3,12,78,Arabidopsis thaliana,35,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 46+55?,
LMC_P.088,Pseudomonas viridiflava,Z-SCI,3,12,79,Arabidopsis thaliana,36,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.089,Pseudomonas viridiflava,Z-SCI,3,12,80,Arabidopsis thaliana,36,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.090,Pseudomonas sp (fluorescens like),Z-SCI,3,12,81,Arabidopsis thaliana,37,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 46?,
LMC_P.091,,Z-SCI,3,12,82,Arabidopsis thaliana,37,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 46 +51?,
LMC_P.092,Pseudomonas viridiflava,Z-SCI,3,12,83,Arabidopsis thaliana,37,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.093,Pseudomonas viridiflava,Z-SCI,3,12,84,Arabidopsis thaliana,37,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.094,,Z-SCI,3,12,85,Arabidopsis thaliana,38,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.095,Pseudomonas sp.,Z-SCI,3,12,86,Arabidopsis thaliana,38,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.096,,Z-SCI,3,12,87,Arabidopsis thaliana,38,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.097,,Z-SCI,3,12,88,Arabidopsis thaliana,39,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.098,Pseudomonas fluorescens,Z-SCI,3,12,89,Arabidopsis thaliana,39,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 46+55?,
LMC_P.099,Pseudomonas viridiflava,Z-SCI,3,12,90,Arabidopsis thaliana,39,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.100,Actinobacterium,Z-SCI,3,12,91,Arabidopsis thaliana,41,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.101,,Z-SCI,3,12,92,Arabidopsis thaliana,41,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.102,Pseudomonas viridiflava,Z-SCI,3,12,93,Arabidopsis thaliana,41,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.103,,Z-SCI,3,12,94,Arabidopsis thaliana,42,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.104,Pseudomonas viridiflava,Z-SCI,3,12,95,Arabidopsis thaliana,42,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.105,Pseudomonas fluorescens,Z-SCI,3,12,96,Arabidopsis thaliana,43,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.106,Pseudomonas viridiflava,Z-SCI,3,12,97,Arabidopsis thaliana,43,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.107,Xanthomonas campestris,Z-SCI,3,12,98,Arabidopsis thaliana,44,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 49+53?,
LMC_P.108,Pseudomonas viridiflava,Z-SCI,3,12,99,Arabidopsis thaliana,44,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.109,Pseudomonas fluorescens,Z-SCI,3,12,100,Arabidopsis thaliana,45,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.110,,Z-SCI,3,13,1,Arabidopsis thaliana,46,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
