Species,Accession,PopID1,PopID2,AccID,Population,Seedbox,Position,generation,Quantity_ml,Quantity_seeds,critical,Temp_box,Temp_box_pos
Ath,AMBR-A-01,AMBR,A,1,AMBR-A,1,1,1,2,NA,FALSE,NA,NA
Ath,AMBR-A-02,AMBR,A,2,AMBR-A,1,2,1,2,NA,FALSE,NA,NA
Ath,AMBR-A-03,AMBR,A,3,AMBR-A,1,3,1,1.6,NA,FALSE,Temp1,1
Ath,AMBR-A-04,AMBR,A,4,AMBR-A,1,4,1,2,NA,FALSE,NA,NA
Ath,AMBR-A-05,AMBR,A,5,AMBR-A,1,5,1,2,NA,FALSE,NA,NA
Ath,AMBR-A-06,AMBR,A,6,AMBR-A,1,6,1,2,NA,FALSE,NA,NA
Ath,AMBR-A-07,AMBR,A,7,AMBR-A,1,7,1,1.7,NA,FALSE,NA,NA
Ath,AMBR-A-08,AMBR,A,8,AMBR-A,1,8,1,1.8,NA,FALSE,Temp1,2
Ath,AMBR-A-09,AMBR,A,9,AMBR-A,1,9,1,2,NA,FALSE,NA,NA
Ath,AMBR-A-10,AMBR,A,10,AMBR-A,1,10,1,2,NA,FALSE,NA,NA
Ath,ANGE-A-01,ANGE,A,1,ANGE-A,1,11,1,2,NA,FALSE,NA,NA
Ath,ANGE-A-02,ANGE,A,2,ANGE-A,1,12,1,2,NA,FALSE,NA,NA
Ath,ANGE-A-03,ANGE,A,3,ANGE-A,1,13,1,2,NA,FALSE,NA,NA
Ath,ANGE-A-04,ANGE,A,4,ANGE-A,1,14,1,2,NA,FALSE,NA,NA
Ath,ANGE-A-06,ANGE,A,6,ANGE-A,1,15,1,1.5,NA,FALSE,Temp1,3
Ath,ANGE-A-10,ANGE,A,10,ANGE-A,1,16,1,1,NA,FALSE,NA,NA
Ath,ANGE-A-11,ANGE,A,11,ANGE-A,1,17,1,1.8,NA,FALSE,NA,NA
Ath,ANGE-A-13,ANGE,A,13,ANGE-A,1,19,1,1.8,NA,FALSE,Temp1,4
Ath,ANGE-B-02,ANGE,B,2,ANGE-B,1,20,1,2,NA,FALSE,NA,NA
Ath,ANGE-B-04,ANGE,B,4,ANGE-B,1,21,1,1.7,NA,FALSE,NA,NA
Ath,ANGE-B-05,ANGE,B,5,ANGE-B,1,22,1,1.6,NA,FALSE,Temp1,5
Ath,ANGE-B-07,ANGE,B,7,ANGE-B,1,23,1,2,NA,FALSE,NA,NA
Ath,ANGE-B-08,ANGE,B,8,ANGE-B,1,24,2,2,NA,FALSE,NA,NA
Ath,ANGE-B-09,ANGE,B,9,ANGE-B,1,25,2,2,NA,FALSE,Temp1,6
Ath,ANGE-B-10,ANGE,B,10,ANGE-B,1,26,2,2,NA,FALSE,NA,NA
Ath,ANGE-B-11,ANGE,B,11,ANGE-B,1,27,1,1.9,NA,FALSE,NA,NA
Ath,AUZE-A-01,AUZE,A,1,AUZE-A,1,28,1,2,NA,FALSE,NA,NA
Ath,AUZE-A-02,AUZE,A,2,AUZE-A,1,29,1,1.8,NA,FALSE,Temp1,7
Ath,AUZE-A-03,AUZE,A,3,AUZE-A,1,30,1,1.8,NA,FALSE,NA,NA
Ath,AUZE-A-04,AUZE,A,4,AUZE-A,1,31,1,2,NA,FALSE,NA,NA
Ath,AUZE-A-05,AUZE,A,5,AUZE-A,1,32,1,2,NA,FALSE,NA,NA
Ath,AUZE-A-06,AUZE,A,6,AUZE-A,1,33,1,1.8,NA,FALSE,NA,NA
Ath,AUZE-A-07,AUZE,A,7,AUZE-A,1,34,1,2,NA,FALSE,NA,NA
Ath,AUZE-A-08,AUZE,A,8,AUZE-A,1,35,1,1.3,NA,FALSE,Temp1,8
Ath,AUZE-A-09,AUZE,A,9,AUZE-A,1,36,1,1.9,NA,FALSE,NA,NA
Ath,AUZE-A-10,AUZE,A,10,AUZE-A,1,37,1,2,NA,FALSE,NA,NA
Ath,BARA-C-02,BARA,C,2,BARA-C,1,38,1,1.5,NA,FALSE,NA,NA
Ath,BARA-C-03,BARA,C,3,BARA-C,1,39,1,1,NA,FALSE,NA,NA
Ath,BARA-C-04,BARA,C,4,BARA-C,1,40,2,0.6,NA,FALSE,Temp1,9
Ath,BARA-C-05,BARA,C,5,BARA-C,1,41,1,0.8,NA,FALSE,NA,NA
Ath,BARA-C-08,BARA,C,8,BARA-C,1,42,1,0.6,NA,FALSE,NA,NA
Ath,BARA-C-14,BARA,C,14,BARA-C,1,43,1,0.3,NA,FALSE,NA,NA
Ath,BARA-C-15,BARA,C,15,BARA-C,1,44,1,0.7,NA,FALSE,NA,NA
Ath,BARA-C-16,BARA,C,16,BARA-C,1,45,1,0.5,NA,FALSE,NA,NA
Ath,BARA-C-17,BARA,C,17,BARA-C,1,46,1,0.1,NA,FALSE,NA,NA
Ath,BARR-A-01,BARR,A,1,BARR-A,1,47,1,2,NA,FALSE,NA,NA
Ath,BARR-A-02,BARR,A,2,BARR-A,1,48,1,2,NA,FALSE,NA,NA
Ath,BARR-A-03,BARR,A,3,BARR-A,1,49,1,2,NA,FALSE,NA,NA
Ath,BARR-A-04,BARR,A,4,BARR-A,1,50,1,1.8,NA,FALSE,Temp1,11
Ath,BARR-A-05,BARR,A,5,BARR-A,1,51,1,2,NA,FALSE,NA,NA
Ath,BARR-A-06,BARR,A,6,BARR-A,1,52,1,1.7,NA,FALSE,NA,NA
Ath,BARR-A-07,BARR,A,7,BARR-A,1,53,1,1.8,NA,FALSE,NA,NA
Ath,BARR-A-08,BARR,A,8,BARR-A,1,54,1,1.6,NA,FALSE,Temp1,12
Ath,BARR-A-09,BARR,A,9,BARR-A,1,55,1,2,NA,FALSE,NA,NA
Ath,BARR-A-10,BARR,A,10,BARR-A,1,56,1,2,NA,FALSE,NA,NA
Ath,BELL-A-01,BELL,A,1,BELL-A,1,57,1,0.5,NA,FALSE,Temp1,13
Ath,BELL-A-02,BELL,A,2,BELL-A,1,58,1,0.1,NA,FALSE,NA,NA
Ath,BELL-A-03,BELL,A,3,BELL-A,1,59,1,0.5,NA,FALSE,NA,NA
Ath,BELL-A-04,BELL,A,4,BELL-A,1,60,1,1,NA,FALSE,NA,NA
Ath,BELL-A-05,BELL,A,5,BELL-A,1,61,1,0.1,NA,FALSE,NA,NA
Ath,BELL-A-06,BELL,A,6,BELL-A,1,62,1,0.2,NA,FALSE,Temp1,14
Ath,BELL-A-07,BELL,A,7,BELL-A,1,63,1,0.4,NA,FALSE,NA,NA
Ath,BELL-A-08,BELL,A,8,BELL-A,1,64,1,0.1,NA,FALSE,NA,NA
Ath,BELL-A-09,BELL,A,9,BELL-A,1,65,1,0.2,NA,FALSE,NA,NA
Ath,BELL-A-10,BELL,A,10,BELL-A,1,66,2,2,NA,FALSE,NA,NA
Ath,BELL-A-11,BELL,A,11,BELL-A,1,67,1,2,NA,FALSE,NA,NA
Ath,BROU-A-01,BROU,A,1,BROU-A,1,69,1,2,NA,FALSE,NA,NA
Ath,BROU-A-02,BROU,A,2,BROU-A,1,70,1,2,NA,FALSE,NA,NA
Ath,BROU-A-03,BROU,A,3,BROU-A,1,71,1,1.7,NA,FALSE,NA,NA
Ath,BROU-A-04,BROU,A,4,BROU-A,1,72,1,1.7,NA,FALSE,NA,NA
Ath,BROU-A-05,BROU,A,5,BROU-A,1,73,1,2,NA,FALSE,NA,NA
Ath,BROU-A-06,BROU,A,6,BROU-A,1,74,1,2,NA,FALSE,NA,NA
Ath,BROU-A-07,BROU,A,7,BROU-A,1,75,1,1.6,NA,FALSE,Temp1,15
Ath,BROU-A-08,BROU,A,8,BROU-A,1,76,1,0.8,NA,FALSE,Temp1,16
Ath,BROU-A-09,BROU,A,9,BROU-A,1,77,1,2,NA,FALSE,NA,NA
Ath,BROU-A-10,BROU,A,10,BROU-A,1,78,1,2,NA,FALSE,NA,NA
Ath,CAMA-C-01,CAMA,C,1,CAMA-C,1,79,1,0.3,NA,FALSE,NA,NA
Ath,CAMA-C-09,CAMA,C,9,CAMA-C,1,80,1,0.08,NA,FALSE,NA,NA
Ath,CAMA-C-10,CAMA,C,10,CAMA-C,1,81,1,0.2,NA,FALSE,NA,NA
Ath,CAMA-D-01,CAMA,D,1,CAMA-D,1,82,1,1,NA,FALSE,NA,NA
Ath,CAMA-D-02,CAMA,D,2,CAMA-D,1,83,1,0.2,NA,FALSE,NA,NA
Ath,CAMA-D-03,CAMA,D,3,CAMA-D,1,84,1,1,NA,FALSE,NA,NA
Ath,CAMA-D-04,CAMA,D,4,CAMA-D,1,85,1,1.2,NA,FALSE,Temp1,17
Ath,CAMA-D-05,CAMA,D,5,CAMA-D,1,86,2,0.7,NA,FALSE,Temp1,18
Ath,CAMA-D-06,CAMA,D,6,CAMA-D,1,87,2,2,NA,FALSE,NA,NA
Ath,CAMA-D-09,CAMA,D,9,CAMA-D,1,88,1,0.3,NA,FALSE,NA,NA
Ath,CAMA-D-11,CAMA,D,11,CAMA-D,1,89,1,0.15,NA,FALSE,NA,NA
Ath,CAMA-E-01,CAMA,E,1,CAMA-E,1,90,1,1,NA,FALSE,NA,NA
Ath,CAMA-E-02,CAMA,E,2,CAMA-E,1,91,1,0.8,NA,FALSE,Temp1,19
Ath,CAMA-E-07,CAMA,E,7,CAMA-E,1,93,1,0.05,NA,FALSE,NA,NA
Ath,CAMA-E-09,CAMA,E,9,CAMA-E,1,94,1,1.5,NA,FALSE,NA,NA
Ath,CARL-A-01,CARL,A,1,CARL-A,1,96,1,1.8,NA,FALSE,NA,NA
Ath,CARL-A-02,CARL,A,2,CARL-A,1,97,1,2,NA,FALSE,NA,NA
Ath,CARL-A-03,CARL,A,3,CARL-A,1,98,1,2,NA,FALSE,NA,NA
Ath,CARL-A-04,CARL,A,4,CARL-A,1,99,1,2,NA,FALSE,NA,NA
Ath,CARL-A-05,CARL,A,5,CARL-A,1,100,1,2,NA,FALSE,NA,NA
Ath,CARL-A-06,CARL,A,6,CARL-A,2,1,1,2,NA,FALSE,NA,NA
Ath,CARL-A-07,CARL,A,7,CARL-A,2,2,1,1.9,NA,FALSE,NA,NA
Ath,CARL-A-08,CARL,A,8,CARL-A,2,3,1,1.9,NA,FALSE,NA,NA
Ath,CARL-A-09,CARL,A,9,CARL-A,2,4,1,2,NA,FALSE,Temp1,20
Ath,CARL-A-10,CARL,A,10,CARL-A,2,5,1,1.7,NA,FALSE,Temp1,21
Ath,CASS-A-03,CASS,A,3,CASS-A,2,6,1,2,NA,FALSE,NA,NA
Ath,CASS-A-04,CASS,A,4,CASS-A,2,7,1,2,NA,FALSE,NA,NA
Ath,CASS-A-06,CASS,A,6,CASS-A,2,8,1,1.7,NA,FALSE,NA,NA
Ath,CASS-A-07,CASS,A,7,CASS-A,2,9,1,2,NA,FALSE,NA,NA
Ath,CASS-A-08,CASS,A,8,CASS-A,2,10,1,1.6,NA,FALSE,Temp1,22
Ath,CASS-A-09,CASS,A,9,CASS-A,2,11,1,1.8,NA,FALSE,NA,NA
Ath,CASS-A-10,CASS,A,10,CASS-A,2,12,1,2,NA,FALSE,NA,NA
Ath,CASS-A-12,CASS,A,12,CASS-A,2,13,1,1.2,NA,FALSE,Temp1,23
Ath,CASS-A-16,CASS,A,16,CASS-A,2,14,1,2,NA,FALSE,NA,NA
Ath,CAST-A-01,CAST,A,1,CAST-A,2,15,1,1.7,NA,FALSE,NA,NA
Ath,CAST-A-02,CAST,A,2,CAST-A,2,16,1,2,NA,FALSE,NA,NA
Ath,CAST-A-04,CAST,A,4,CAST-A,2,17,1,1.6,NA,FALSE,Temp1,24
Ath,CAST-A-06,CAST,A,6,CAST-A,2,18,1,1.8,NA,FALSE,NA,NA
Ath,CAST-A-07,CAST,A,7,CAST-A,2,19,1,1.8,NA,FALSE,NA,NA
Ath,CAST-A-09,CAST,A,9,CAST-A,2,20,1,1.6,NA,FALSE,Temp1,25
Ath,CAST-A-10,CAST,A,10,CAST-A,2,21,1,2,NA,FALSE,NA,NA
Ath,CAST-A-11,CAST,A,11,CAST-A,2,22,1,1.5,NA,FALSE,NA,NA
Ath,CAST-A-12,CAST,A,12,CAST-A,2,23,1,2,NA,FALSE,NA,NA
Ath,CAST-A-13,CAST,A,13,CAST-A,2,24,1,1.7,NA,FALSE,NA,NA
Ath,CERN-A-01,CERN,A,1,CERN-A,2,25,1,1.6,NA,FALSE,Temp1,26
Ath,CERN-A-02,CERN,A,2,CERN-A,2,26,1,0.8,NA,FALSE,NA,NA
Ath,CERN-A-03,CERN,A,3,CERN-A,2,27,1,1.8,NA,FALSE,NA,NA
Ath,CERN-A-11,CERN,A,11,CERN-A,2,28,1,1.2,NA,FALSE,NA,NA
Ath,CERN-A-12,CERN,A,12,CERN-A,2,29,1,1,NA,FALSE,NA,NA
Ath,CERN-B-01,CERN,B,1,CERN-B,2,30,1,1.2,NA,FALSE,NA,NA
Ath,CERN-B-02,CERN,B,2,CERN-B,2,31,1,1.3,NA,FALSE,NA,NA
Ath,CERN-B-04,CERN,B,4,CERN-B,2,32,1,0.7,NA,FALSE,NA,NA
Ath,CERN-B-05,CERN,B,5,CERN-B,2,33,1,1.2,NA,FALSE,NA,NA
Ath,CERN-B-06,CERN,B,6,CERN-B,2,34,1,0.5,NA,FALSE,NA,NA
Ath,CERN-B-07,CERN,B,7,CERN-B,2,35,1,1.7,NA,FALSE,NA,NA
Ath,CERN-B-08,CERN,B,8,CERN-B,2,36,1,0.08,NA,FALSE,NA,NA
Ath,CERN-B-10,CERN,B,10,CERN-B,2,37,1,1.8,NA,FALSE,Temp1,27
Ath,CERN-B-11,CERN,B,11,CERN-B,2,38,1,1,NA,FALSE,NA,NA
Ath,CERN-B-12,CERN,B,12,CERN-B,2,39,1,0.8,NA,FALSE,Temp1,28
Ath,CIER-A-02,CIER,A,2,CIER-A,2,40,1,1.5,NA,FALSE,NA,NA
Ath,CIER-A-03,CIER,A,3,CIER-A,2,41,1,1.2,NA,FALSE,Temp1,29
Ath,CIER-A-04,CIER,A,4,CIER-A,2,42,1,2,NA,FALSE,NA,NA
Ath,CIER-A-06,CIER,A,6,CIER-A,2,43,1,1.1,NA,FALSE,Temp1,30
Ath,CIER-A-09,CIER,A,9,CIER-A,2,44,1,2,NA,FALSE,NA,NA
Ath,CIER-A-10,CIER,A,10,CIER-A,2,45,1,2,NA,FALSE,NA,NA
Ath,CIER-A-11,CIER,A,11,CIER-A,2,46,1,2,NA,FALSE,NA,NA
Ath,CIER-A-13,CIER,A,13,CIER-A,2,47,1,0.2,NA,FALSE,NA,NA
Ath,CIER-A-15,CIER,A,15,CIER-A,2,48,1,1.7,NA,FALSE,NA,NA
Ath,CINT-A-01,CINT,A,1,CINT-A,2,49,1,0.1,NA,FALSE,NA,NA
Ath,CINT-A-02,CINT,A,2,CINT-A,2,50,1,0.1,NA,FALSE,NA,NA
Ath,CINT-A-03,CINT,A,3,CINT-A,2,51,1,0.6,NA,FALSE,NA,NA
Ath,CINT-A-05,CINT,A,5,CINT-A,2,52,1,0.15,NA,FALSE,NA,NA
Ath,CINT-A-06,CINT,A,6,CINT-A,2,53,1,0.1,NA,FALSE,NA,NA
Ath,CINT-A-08,CINT,A,8,CINT-A,2,54,1,0.1,NA,FALSE,NA,NA
Ath,CINT-A-09,CINT,A,9,CINT-A,2,55,1,0.5,NA,FALSE,NA,NA
Ath,CINT-A-10,CINT,A,10,CINT-A,2,56,1,0.3,NA,FALSE,NA,NA
Ath,CINT-A-11,CINT,A,11,CINT-A,2,57,1,0.7,NA,FALSE,NA,NA
Ath,CINT-B-01,CINT,B,1,CINT-B,2,58,1,2,NA,FALSE,NA,NA
Ath,CINT-B-02,CINT,B,2,CINT-B,2,59,1,2,NA,FALSE,NA,NA
Ath,CINT-B-03,CINT,B,3,CINT-B,2,60,1,1.9,NA,FALSE,NA,NA
Ath,CINT-B-04,CINT,B,4,CINT-B,2,61,1,1.6,NA,FALSE,Temp1,31
Ath,CINT-B-05,CINT,B,5,CINT-B,2,62,1,1.7,NA,FALSE,NA,NA
Ath,CINT-B-06,CINT,B,6,CINT-B,2,63,1,1.8,NA,FALSE,Temp1,32
Ath,CINT-B-07,CINT,B,7,CINT-B,2,64,1,2,NA,FALSE,NA,NA
Ath,CINT-B-08,CINT,B,8,CINT-B,2,65,1,2,NA,FALSE,NA,NA
Ath,CINT-B-09,CINT,B,9,CINT-B,2,66,1,2,NA,FALSE,NA,NA
Ath,CINT-B-10,CINT,B,10,CINT-B,2,67,1,0.6,NA,FALSE,NA,NA
Ath,CLAR-B-01,CLAR,B,1,CLAR-B,2,68,1,0.3,NA,FALSE,NA,NA
Ath,CLAR-B-02,CLAR,B,2,CLAR-B,2,69,1,1.2,NA,FALSE,NA,NA
Ath,CLAR-B-03,CLAR,B,3,CLAR-B,2,70,1,0.2,NA,FALSE,NA,NA
Ath,CLAR-B-04,CLAR,B,4,CLAR-B,2,71,1,0.5,NA,FALSE,NA,NA
Ath,CLAR-B-05,CLAR,B,5,CLAR-B,2,72,1,0.06,NA,FALSE,NA,NA
Ath,CLAR-B-06,CLAR,B,6,CLAR-B,2,73,1,0.5,NA,FALSE,NA,NA
Ath,CLAR-B-08,CLAR,B,8,CLAR-B,2,75,1,1.7,NA,FALSE,NA,NA
Ath,CLAR-B-09,CLAR,B,9,CLAR-B,2,76,1,0.1,NA,FALSE,NA,NA
Ath,CLAR-B-10,CLAR,B,10,CLAR-B,2,77,1,0.06,NA,FALSE,NA,NA
Ath,CLAR-C-01,CLAR,C,1,CLAR-C,2,78,1,0.05,NA,FALSE,NA,NA
Ath,CLAR-C-02,CLAR,C,2,CLAR-C,2,79,1,0.06,NA,FALSE,NA,NA
Ath,CLAR-C-03,CLAR,C,3,CLAR-C,2,80,1,0.06,NA,FALSE,NA,NA
Ath,CLAR-C-04,CLAR,C,4,CLAR-C,2,81,1,0.05,NA,FALSE,NA,NA
Ath,CLAR-C-05,CLAR,C,5,CLAR-C,2,82,1,0.04,NA,FALSE,NA,NA
Ath,CLAR-C-06,CLAR,C,6,CLAR-C,2,83,1,0.2,NA,FALSE,NA,NA
Ath,CLAR-C-07,CLAR,C,7,CLAR-C,2,84,1,0.06,NA,FALSE,NA,NA
Ath,CLAR-C-08,CLAR,C,8,CLAR-C,2,85,1,0.2,NA,FALSE,NA,NA
Ath,CLAR-C-09,CLAR,C,9,CLAR-C,2,86,1,0.3,NA,FALSE,NA,NA
Ath,CLAR-C-11,CLAR,C,11,CLAR-C,2,87,1,0.06,NA,FALSE,NA,NA
Ath,COLO-B-01,COLO,B,1,COLO-B,2,88,1,1,NA,FALSE,NA,NA
Ath,COLO-B-02,COLO,B,2,COLO-B,2,89,1,1.8,NA,FALSE,NA,NA
Ath,COLO-B-03,COLO,B,3,COLO-B,2,90,1,1.2,NA,FALSE,NA,NA
Ath,COLO-B-04,COLO,B,4,COLO-B,2,91,1,1,NA,FALSE,NA,NA
Ath,COLO-B-06,COLO,B,6,COLO-B,2,92,1,1,NA,FALSE,NA,NA
Ath,COLO-B-08,COLO,B,8,COLO-B,2,93,2,2,NA,FALSE,Temp1,33
Ath,COLO-B-10,COLO,B,10,COLO-B,2,94,1,1,NA,FALSE,NA,NA
Ath,COLO-B-11,COLO,B,11,COLO-B,2,95,1,1,NA,FALSE,NA,NA
Ath,DECA-A-01,DECA,A,1,DECA-A,2,96,2,2,NA,FALSE,NA,NA
Ath,DECA-A-03,DECA,A,3,DECA-A,2,97,1,0.06,NA,FALSE,NA,NA
Ath,DECA-A-04,DECA,A,4,DECA-A,2,98,1,0.04,NA,FALSE,NA,NA
Ath,DECA-A-05,DECA,A,5,DECA-A,2,99,1,2,NA,FALSE,NA,NA
Ath,DECA-A-06,DECA,A,6,DECA-A,2,100,1,0.7,NA,FALSE,NA,NA
Ath,DECA-A-07,DECA,A,7,DECA-A,3,1,1,1.9,NA,FALSE,Temp1,34
Ath,DECA-A-08,DECA,A,8,DECA-A,3,2,1,1.9,NA,FALSE,Temp1,35
Ath,DECA-A-09,DECA,A,9,DECA-A,3,3,1,2,NA,FALSE,NA,NA
Ath,DECA-A-10,DECA,A,10,DECA-A,3,4,1,1,NA,FALSE,NA,NA
Ath,DECA-A-11,DECA,A,11,DECA-A,3,5,1,1.9,NA,FALSE,NA,NA
Ath,ESPE-B-01,ESPE,B,1,ESPE-B,3,6,1,0.5,NA,FALSE,NA,NA
Ath,ESPE-B-02,ESPE,B,2,ESPE-B,3,7,1,1.7,NA,FALSE,NA,NA
Ath,ESPE-B-03,ESPE,B,3,ESPE-B,3,8,1,0.4,NA,FALSE,NA,NA
Ath,ESPE-B-04,ESPE,B,4,ESPE-B,3,9,1,0.5,NA,FALSE,NA,NA
Ath,ESPE-B-07,ESPE,B,7,ESPE-B,3,10,1,2,NA,FALSE,NA,NA
Ath,ESPE-B-08,ESPE,B,8,ESPE-B,3,11,1,1.3,NA,FALSE,Temp1,36
Ath,ESPE-B-09,ESPE,B,9,ESPE-B,3,12,1,1.5,NA,FALSE,NA,NA
Ath,ESPE-B-10,ESPE,B,10,ESPE-B,3,13,1,1.7,NA,FALSE,Temp1,37
Ath,ESPE-B-11,ESPE,B,11,ESPE-B,3,14,1,2,NA,FALSE,NA,NA
Ath,ESPE-B-12,ESPE,B,12,ESPE-B,3,15,1,0.8,NA,FALSE,NA,NA
Ath,FERR-A-01,FERR,A,1,FERR-A,3,16,1,0.1,NA,FALSE,Temp1,38
Ath,FERR-A-02,FERR,A,2,FERR-A,3,17,1,1,NA,FALSE,NA,NA
Ath,FERR-A-03,FERR,A,3,FERR-A,3,18,1,0.6,NA,FALSE,NA,NA
Ath,FERR-A-04,FERR,A,4,FERR-A,3,19,1,0.7,NA,FALSE,NA,NA
Ath,FERR-A-05,FERR,A,5,FERR-A,3,20,1,1,NA,FALSE,NA,NA
Ath,FERR-A-06,FERR,A,6,FERR-A,3,21,1,0.12,NA,FALSE,NA,NA
Ath,FERR-A-07,FERR,A,7,FERR-A,3,22,1,0.18,NA,FALSE,NA,NA
Ath,FERR-A-08,FERR,A,8,FERR-A,3,23,1,1.3,NA,FALSE,NA,NA
Ath,FERR-A-09,FERR,A,9,FERR-A,3,24,1,0.03,NA,FALSE,NA,NA
Ath,FERR-A-10,FERR,A,10,FERR-A,3,25,1,0.08,NA,FALSE,Temp1,39
Ath,GAIL-A-02,GAIL,A,2,GAIL-A,3,26,2,2,NA,FALSE,Temp1,40
Ath,GAIL-A-03,GAIL,A,3,GAIL-A,3,27,1,0.4,NA,FALSE,NA,NA
Ath,GAIL-A-06,GAIL,A,6,GAIL-A,3,28,1,0.3,NA,FALSE,NA,NA
Ath,GAIL-A-11,GAIL,A,11,GAIL-A,3,29,2,2,NA,FALSE,Temp1,41
Ath,GAIL-A-12,GAIL,A,12,GAIL-A,3,30,2,2,NA,FALSE,NA,NA
Ath,GAIL-B-01,GAIL,B,1,GAIL-B,3,31,1,0.7,NA,FALSE,NA,NA
Ath,GAIL-B-02,GAIL,B,2,GAIL-B,3,32,1,1.7,NA,FALSE,NA,NA
Ath,GAIL-B-03,GAIL,B,3,GAIL-B,3,33,1,1.7,NA,FALSE,NA,NA
Ath,GAIL-B-05,GAIL,B,5,GAIL-B,3,34,1,1.8,NA,FALSE,NA,NA
Ath,GAIL-B-06,GAIL,B,6,GAIL-B,3,35,1,1.6,NA,FALSE,Temp1,42
Ath,GAIL-B-07,GAIL,B,7,GAIL-B,3,36,1,1.5,NA,FALSE,Temp1,43
Ath,GAIL-B-08,GAIL,B,8,GAIL-B,3,37,1,2,NA,FALSE,NA,NA
Ath,GAIL-B-09,GAIL,B,9,GAIL-B,3,38,1,0.9,NA,FALSE,NA,NA
Ath,GAIL-B-10,GAIL,B,10,GAIL-B,3,39,1,1.8,NA,FALSE,NA,NA
Ath,GREZ-A-02,GREZ,A,2,GREZ-A,3,40,1,0.13,NA,FALSE,NA,NA
Ath,GREZ-A-04,GREZ,A,4,GREZ-A,3,41,1,1.3,NA,FALSE,Temp1,44
Ath,GREZ-A-05,GREZ,A,5,GREZ-A,3,42,1,0.2,NA,FALSE,NA,NA
Ath,GREZ-A-10,GREZ,A,10,GREZ-A,3,43,2,1,NA,FALSE,NA,NA
Ath,GREZ-A-11,GREZ,A,11,GREZ-A,3,44,2,1.8,NA,FALSE,NA,NA
Ath,GREZ-A-14,GREZ,A,14,GREZ-A,3,45,2,2,NA,FALSE,Temp1,45
Ath,JUZE-A-01,JUZE,A,1,JUZE-A,3,46,2,2,NA,FALSE,NA,NA
Ath,JUZE-A-02,JUZE,A,2,JUZE-A,3,47,2,2,NA,FALSE,Temp1,46
Ath,JUZE-A-03,JUZE,A,3,JUZE-A,3,48,2,2,NA,FALSE,Temp1,47
Ath,JUZE-A-04,JUZE,A,4,JUZE-A,3,49,2,2,NA,FALSE,NA,NA
Ath,JUZE-A-05,JUZE,A,5,JUZE-A,3,50,2,2,NA,FALSE,NA,NA
Ath,JUZE-A-06,JUZE,A,6,JUZE-A,3,51,2,2,NA,FALSE,NA,NA
Ath,JUZE-A-07,JUZE,A,7,JUZE-A,3,52,2,2,NA,FALSE,NA,NA
Ath,JUZE-A-08,JUZE,A,8,JUZE-A,3,53,2,2,NA,FALSE,NA,NA
Ath,JUZE-A-09,JUZE,A,9,JUZE-A,3,54,2,2,NA,FALSE,NA,NA
Ath,JUZE-A-10,JUZE,A,10,JUZE-A,3,55,2,2,NA,FALSE,NA,NA
Ath,JUZE-A-15,JUZE,A,15,JUZE-A,3,56,-999,2,NA,FALSE,NA,NA
Ath,JUZET-A-01,JUZET,A,1,JUZET-A,3,57,2,2,NA,FALSE,NA,NA
Ath,JUZET-A-02,JUZET,A,2,JUZET-A,3,58,2,2,NA,FALSE,NA,NA
Ath,JUZET-A-03,JUZET,A,3,JUZET-A,3,59,2,2,NA,FALSE,NA,NA
Ath,JUZET-A-04,JUZET,A,4,JUZET-A,3,60,2,2,NA,FALSE,NA,NA
Ath,JUZET-A-05,JUZET,A,5,JUZET-A,3,61,1,2,NA,FALSE,Temp1,48
Ath,JUZET-A-06,JUZET,A,6,JUZET-A,3,62,2,2,NA,FALSE,NA,NA
Ath,JUZET-A-07,JUZET,A,7,JUZET-A,3,63,2,2,NA,FALSE,NA,NA
Ath,JUZET-A-08,JUZET,A,8,JUZET-A,3,64,1,2,NA,FALSE,Temp1,49
Ath,JUZET-A-09,JUZET,A,9,JUZET-A,3,65,2,2,NA,FALSE,NA,NA
Ath,JUZET-A-10,JUZET,A,10,JUZET-A,3,66,2,2,NA,FALSE,NA,NA
Ath,JUZET-C-01,JUZET,C,1,JUZET-C,3,67,2,2,NA,FALSE,Temp1,50
Ath,JUZET-C-02,JUZET,C,2,JUZET-C,3,68,2,2,NA,FALSE,NA,NA
Ath,JUZET-C-03,JUZET,C,3,JUZET-C,3,69,2,2,NA,FALSE,NA,NA
Ath,JUZET-C-04,JUZET,C,4,JUZET-C,3,70,2,1.8,NA,FALSE,NA,NA
Ath,JUZET-C-05,JUZET,C,5,JUZET-C,3,71,2,0.6,NA,FALSE,NA,NA
Ath,JUZET-C-06,JUZET,C,6,JUZET-C,3,72,2,1.5,NA,FALSE,NA,NA
Ath,JUZET-C-07,JUZET,C,7,JUZET-C,3,73,1,2,NA,FALSE,NA,NA
Ath,JUZET-C-08,JUZET,C,8,JUZET-C,3,74,2,2,NA,FALSE,NA,NA
Ath,JUZET-C-09,JUZET,C,9,JUZET-C,3,75,2,2,NA,FALSE,NA,NA
Ath,JUZET-C-10,JUZET,C,10,JUZET-C,3,76,2,2,NA,FALSE,Temp1,51
Ath,JUZET-C-11,JUZET,C,11,JUZET-C,3,77,1,1.9,NA,FALSE,NA,NA
Ath,LABA-A-01,LABA,A,1,LABA-A,3,78,1,1.7,NA,FALSE,Temp1,52
Ath,LABA-A-02,LABA,A,2,LABA-A,3,79,1,1.4,NA,FALSE,NA,NA
